,product,brand,weight,links,price,price_gr,nutritions,photo_link
191,Frutti Worms Saure Würmchen - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-bio-frutti-worms-saure-wuermchen/,1.59 €,1.59€/100g,"Brennwert1459 kJ / 343 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate84g- davon Zucker56gEiweiß0,3gSalz<0,2g",https://kokku-online.de//bilder/350x350/13387/oekovital-bio-frutti-worms-saure-wuermchen.auto
192,"Frutti Worms Saure Würmchen 1,5kg - 1.5kg",ÖKOVITAL,- 1.5kg,https://kokku-online.de/oekovital-bio-frutti-worms-saure-wuermchen-15kg/,18.99 €,12.66€/kg,"Brennwert1459 kJ / 343 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate84g- davon Zucker56gEiweiß0,3gSalz<0,2g",https://kokku-online.de//bilder/350x350/13388/oekovital-bio-frutti-worms-saure-wuermchen-15kg.auto
193,Fruttini Mix Geleefrüchte - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-fruttini-mix-100g/,1.59 €,1.59€/100g,"Brennwert1458 kJ / 343 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate85g- davon Zucker72gEiweiß0,2gSalz<0,2g",https://kokku-online.de//bilder/350x350/13400/oekovital-fruttini-mix-100g.auto
194,Helix Lakritz Schnecken - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-helix-lakritz-schnecken-100g/,1.59 €,1.59€/100g,"Brennwert1500 kJ / 353 kcalFett1g- davon gesättigte Fettsäuren0,2gKohlenhydrate80g- davon Zucker40gEiweiß5,6gSalz0,7g",https://kokku-online.de//bilder/350x350/13403/oekovital-helix-lakritz-schnecken-100g.auto
195,Ökovital Bär ohne Gelatine BIG - 1.25kg,ÖKOVITAL,- 1.25kg,https://kokku-online.de/oekovital-oekovital-baer-ohne-gelatine-125kg/,17.99 €,14.39€/kg,"Brennwert1372 kJ / 323 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate78g- davon Zucker58gEiweiß<0,2gSalz0,75g",https://kokku-online.de//bilder/350x350/13493/oekovital-oekovital-baer-ohne-gelatine-125kg.auto
196,Ökovital Bär Gummibären ohne Gelatine - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-oekovital-baer-gummibaeren-ohne-gelatine-100g/,1.59 €,1.59€/100g,"Brennwert1372 kJ / 323 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate78g- davon Zucker58gEiweiß<0,2gSalz0,75g",https://kokku-online.de//bilder/350x350/13486/oekovital-oekovital-baer-gummibaeren-ohne-gelatine-100g.auto
197,Ökovital Bär ohne Gelatine - 500g,ÖKOVITAL,- 500g,https://kokku-online.de/oekovital-oekovital-baer-ohne-gelatine-500g/,6.79 €,13.58€/kg,"Brennwert1372 kJ / 323 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate78g- davon Zucker58gEiweiß<0,2gSalz0,75g",https://kokku-online.de//bilder/350x350/13494/oekovital-oekovital-baer-ohne-gelatine-500g.auto
198,Ökovital Bär ohne Gelatine - 200g,ÖKOVITAL,- 200g,https://kokku-online.de/oekovital-oekovital-baer-ohne-gelatine-200g/,2.69 €,1.35€/100g,"Brennwert1372 kJ / 323 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate78g- davon Zucker58gEiweiß<0,2gSalz0,75g",https://kokku-online.de//bilder/350x350/13492/oekovital-oekovital-baer-ohne-gelatine-200g.auto
199,Veggie Hearts - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-veggie-hearts/,1.59 €,1.59€/100g,"Brennwert1443 kJ / 339 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate84g- davon Zucker52gEiweiß0,3gSalz<0,2g",https://kokku-online.de//bilder/350x350/13481/oekovital-veggie-hearts.auto
200,Veggie Mix - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-veggie-mix/,1.59 €,1.59€/100g,"Brennwert1458 kJ / 343 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate85g- davon Zucker67gEiweiß0,2gSalz<0,2g",https://kokku-online.de//bilder/350x350/13479/oekovital-veggie-mix.auto
201,Veggie Vine Gums - 100g,ÖKOVITAL,- 100g,https://kokku-online.de/oekovital-veggie-vine-gums-100g/,1.59 €,1.59€/100g,"Brennwert1437 kJ / 338 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate83g- davon Zucker52gEiweiß0,3gSalz<0,2g",https://kokku-online.de//bilder/350x350/13475/oekovital-veggie-vine-gums-100g.auto
202,Poppy Cherry Riegel - 40g,Lubs,- 40g,https://kokku-online.de/lubs-poppy-cherry-riegel/,1.19 €,2.98€/100g,"Brennwert1636 kJ / 391 kcalFett17g- davon gesättigte Fettsäuren1,7gKohlenhydrate44g- davon Zucker41gEiweiß9,2gSalz0,06g",https://kokku-online.de//bilder/350x350/13541/lubs-poppy-cherry-riegel.auto
203,Chocolate Brownie Riegel - 40g,Lubs,- 40g,https://kokku-online.de/lubs-chocolate-brownie-riegel/,1.19 €,2.98€/100g,"Brennwert1712 kJ / 410 kcalFett19g- davon gesättigte Fettsäuren5,7gKohlenhydrate48g- davon Zucker43gEiweiß6,8gSalz0,06g",https://kokku-online.de//bilder/350x350/13552/lubs-chocolate-brownie-riegel.auto
204,Grandmas Apple Pie - Riegel - 40g,Lubs,- 40g,https://kokku-online.de/lubs-grandmas-apple-pie-riegel/,1.19 €,2.98€/100g,"Brennwert1600 kJ / 382 kcalFett15g- davon gesättigte Fettsäuren1,3gKohlenhydrate52g- davon Zucker46gEiweiß6,2gSalz0,05g",https://kokku-online.de//bilder/350x350/13540/lubs-grandmas-apple-pie-riegel.auto
205,Salted Caramel Riegel - 40g,Lubs,- 40g,https://kokku-online.de/lubs-salted-caramel-riegel/,1.19 €,2.98€/100g,"Brennwert1742 kJ / 417 kcalFett20g- davon gesättigte Fettsäuren2,9gKohlenhydrate48g- davon Zucker43gEiweiß8,4gSalz0,64g",https://kokku-online.de//bilder/350x350/13537/lubs-salted-caramel-riegel.auto
206,Frucht Gummibärchen weich - 300g,SOBO,- 300g,https://kokku-online.de/sobo-fruchtsaft-gummibaerchen-xl/,3.99 €,13.30€/kg,"Brennwert1411 kJ / 332 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate82g- davon Zucker43gEiweiß0gSalz0,13g",https://kokku-online.de//bilder/350x350/13088/sobo-fruchtsaft-gummibaerchen-xl.auto
207,Mozartzipfel - 35g,rosmarin BIOBACK,- 35g,https://kokku-online.de/rosmarin-bioback-mozartzipfel/,2.39 €,6.83€/100g,"Brennwert1938 kJ / 464 kcalFett25,1g- davon gesättigte Fettsäuren6,8gKohlenhydrate50,4g- davon Zucker48,9gEiweiß6,9gSalz0,03g",https://kokku-online.de//bilder/350x350/12841/rosmarin-bioback-mozartzipfel.auto
208,Tafel Creamy °Indischer Chai° - 70g,Lovechock,- 70g,https://kokku-online.de/lovechock-tafel-creamy-indischer-chai/,3.99 €,5.70€/100g,"Brennwert1853 kJ / 689 kcalFett58,2g- davon gesättigte Fettsäuren24,6gKohlenhydrate29,9g- davon Zucker18,6gEiweiß9,9gSalz0,02g",https://kokku-online.de//bilder/350x350/12786/lovechock-tafel-creamy-indischer-chai.auto
209,Tafel Extreme Dark 99% Kakao - 70g,Lovechock,- 70g,https://kokku-online.de/lovechock-tafel-extreme-dark-99-kakao/,3.99 €,5.70€/100g,"Brennwert2836 kJ / 684 kcalFett64,0g- davon gesättigte Fettsäuren33,0gKohlenhydrate8,0g- davon Zucker0,9gEiweiß11,0gSalz0,1g",https://kokku-online.de//bilder/350x350/12359/lovechock-tafel-extreme-dark-99-kakao.auto
210,Mild Riegel °Datteln & Nüsse° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-riegel-creamy-yacon-paranuss/,2.49 €,6.23€/100g,"Brennwert2415 kJ / 581 kcalFett41g- davon gesättigte Fettsäuren23gKohlenhydrate45g- davon Zucker28gEiweiß5,1gSalz0,05g",https://kokku-online.de//bilder/350x350/16135/lovechock-riegel-creamy-yacon-paranuss.auto
211,Tafel Creamy °Maulbeere & Mandel° - 70g,Lovechock,- 70g,https://kokku-online.de/lovechock-tafel-creamy-maulbeere-und-mandel/,3.99 €,5.70€/100g,"Brennwert2516 kJ / 604 kcalFett49,0g- davon gesättigte Fettsäuren19,0gKohlenhydrate26,0g- davon Zucker16,0gEiweiß8,0gSalz0,01g",https://kokku-online.de//bilder/350x350/12358/lovechock-tafel-creamy-maulbeere-und-mandel.auto
212,Mild Riegel °Haselnuss Matcha° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-riegel-creamy-haselnuss-matcha/,bisher 2.49 €,5.98€/100g,Brennwert2412 kJ / 580 kcalFett41g- davon gesättigte Fettsäuren21gKohlenhydrate45g- davon Zucker29gEiweiß5.1gSalz0.04g,https://kokku-online.de//bilder/350x350/17844/lovechock-riegel-creamy-haselnuss-matcha.auto
213,Riegel Mild °Kokos Kakaonibs° - 40g,Lovechock,- 40g,https://kokku-online.de/lovechock-riegel-creamy-kokos-kakaonibs/,2.49 €,6.23€/100g,"Brennwert2527 kJ / 609 kcalFett47g- davon gesättigte Fettsäuren31gKohlenhydrate38g- davon Zucker22gEiweiß5.3gSalz0,06g",https://kokku-online.de//bilder/350x350/16131/lovechock-riegel-creamy-kokos-kakaonibs.auto
214,Himbeertörtchen Tartelletes glutenfrei - 130g,Céliane,- 130g,https://kokku-online.de/celiane-himbeertoertchen-tartelletes/,3.49 €,2.68€/100g,"Brennwert1729 kJ / 410 kcalFett12g- davon gesättigte Fettsäuren5,5gKohlenhydrate75g- davon Zucker33gEiweiß1,2gSalz0,36g",https://kokku-online.de//bilder/350x350/12212/celiane-himbeertoertchen-tartelletes.auto
215,°Alpenkräuter° Husten Bonbons - 75g,Bio4You,- 75g,https://kokku-online.de/bio4you-alpenkraeuter-husten-bonbons/,1.49 €,1.99€/100g,"Brennwert1692 kJ / 398 kcalFett<0,1g- davon gesättigte Fettsäuren<0,1gKohlenhydrate99g- davon Zucker74gEiweiß<0,1gSalz<0,1g",https://kokku-online.de//bilder/350x350/12229/bio4you-alpenkraeuter-husten-bonbons.auto
216,°Mango Orange° gefüllte Bonbons - 75g,Bio4You,- 75g,https://kokku-online.de/bio4you-mango-orange-gefuellte-bonbons/,1.49 €,1.99€/100g,"Brennwert1635 kJ / 385 kcalFett<0,1g- davon gesättigte Fettsäuren<0,1gKohlenhydrate95g- davon Zucker66gEiweiß<0,1gSalz<0,1g",https://kokku-online.de//bilder/350x350/12257/bio4you-mango-orange-gefuellte-bonbons.auto
217,°Sanddorn Granatapfel° gefüllte Bonbons - 75g,Bio4You,- 75g,https://kokku-online.de/bio4you-sanddorn-granatapfel-gefuellte-bonbons/,1.49 €,1.99€/100g,"Brennwert1628 kJ / 383 kcalFett<0,1g- davon gesättigte Fettsäuren<0,1gKohlenhydrate94g- davon Zucker67gEiweiß<0,1gSalz<0,1g",https://kokku-online.de//bilder/350x350/12263/bio4you-sanddorn-granatapfel-gefuellte-bonbons.auto
218,°Ingwer Limette & Ingwer Orange° gefüllte Bonbons - 75g,Bio4You,- 75g,https://kokku-online.de/bio4you-ingwer-limette-und-ingwer-orange-gefuellte-bonbons/,1.49 €,1.99€/100g,"Brennwert1629 kJ / 383 kcalFett<0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate94g- davon Zucker69gEiweiß<0,1gSalz<0,25g",https://kokku-online.de//bilder/350x350/12244/bio4you-ingwer-limette-und-ingwer-orange-gefuellte-bonbons.auto
219,°Kirsche Aronia° gefüllte Bonbons - 75g,Bio4You,- 75g,https://kokku-online.de/bio4you-kirsche-aronia-gefuellte-bonbons/,1.49 €,1.99€/100g,"Brennwert1635 kJ / 385 kcalFett<0,1g- davon gesättigte Fettsäuren<0,1gKohlenhydrate95g- davon Zucker66gEiweiß<0,1gSalz<0,1g",https://kokku-online.de//bilder/350x350/12245/bio4you-kirsche-aronia-gefuellte-bonbons.auto
220,Zartbitterschokolade °Lebkuchen° - 80g,Rapunzel,- 80g,https://kokku-online.de/rapunzel-zartbitterschokolade-°lebkuchen°/,2.19 €,2.74€/100g,"Brennwert2290 kJ / 548 kcalFett36g- davon gesättigte Fettsäuren22gKohlenhydrate46g- davon Zucker43gEiweiß5gSalz0,00g",https://kokku-online.de//bilder/350x350/9571/rapunzel-zartbitterschokolade-°lebkuchen°.auto
221,Tapas Lupinos Lupinensnack - 250g,Biolandhof Klein,- 250g,https://kokku-online.de/biolandhof-klein-tapas-lupinos-lupinensnack/,2.99 €,1.20€/100g,"Brennwert738 kJ / 172 kcalFett5,1g- davon gesättigte Fettsäuren1,0gKohlenhydrate6,8g- davon Zucker1,1gEiweiß16,6gSalz3g",https://kokku-online.de//bilder/350x350/12205/biolandhof-klein-tapas-lupinos-lupinensnack.auto
222,Bitterschokolade 90% Kakao mit Kokosblütenzucker - 80g,Rapunzel,- 80g,https://kokku-online.de/rapunzel-bitterschokolade-90-kakao-mit-kokosbluetenzucker/,2.19 €,2.74€/100g,"Brennwert2431 kJ / 589 kcalFett50,35g- davon gesättigte Fettsäuren32,06gKohlenhydrate14,2g- davon Zucker7,3gEiweiß12,18gSalz0,05g",https://kokku-online.de//bilder/350x350/12206/rapunzel-bitterschokolade-90-kakao-mit-kokosbluetenzucker.auto
223,Panama Edelbitter Schokolade 80% - 100g,Naturata,- 100g,https://kokku-online.de/naturata-edelbitter-schokolade-panama-80-kakao/,3.29 €,3.29€/100g,"Brennwert2480 kJ / 598 kcalFett48g- davon gesättigte Fettsäuren29gKohlenhydrate25g- davon Zucker19gEiweiß10gSalz<0,1g",https://kokku-online.de//bilder/350x350/12184/naturata-edelbitter-schokolade-panama-80-kakao.auto
224,Zartbitter Schokolade mit Mandelstückchen 55% - 80g,Rapunzel,- 80g,https://kokku-online.de/rapunzel-zartbitter-schokolade-mit-mandelstueckchen-55/,2.29 €,2.86€/100g,"Brennwert2346 kJ / 564 kcalFett39,27g- davon gesättigte Fettsäuren21,42gKohlenhydrate42,3g- davon Zucker38,0gEiweiß6,83gSalz0,0g",https://kokku-online.de//bilder/350x350/12207/rapunzel-zartbitter-schokolade-mit-mandelstueckchen-55.auto
225,Zartbitter Schokolade mit Pfefferminzfüllung - 100g,Rapunzel,- 100g,https://kokku-online.de/rapunzel-zartbitter-schokolade-mit-pfefferminzfuellung/,2.79 €,2.79€/100g,"Brennwert2173 kJ / 519 kcalFett24,2g- davon gesättigte Fettsäuren14,4gKohlenhydrate63,8g- davon Zucker59,7gEiweiß9gSalz0,05g",https://kokku-online.de//bilder/350x350/18767/rapunzel-zartbitter-schokolade-mit-pfefferminzfuellung.auto
226,Choc' Croc Blaubeere-Cranberry - 100g,Pural,- 100g,https://kokku-online.de/pural-choccroc-blaubeere-cranberry/,2.49 €,2.49€/100g,"Brennwert2078 kJ / 499 kcalFett27g- davon gesättigte Fettsäuren17gKohlenhydrate52g- davon Zucker33gEiweiß5,9gSalz0,15g",https://kokku-online.de//bilder/350x350/12211/pural-choccroc-blaubeere-cranberry.auto
227,Cashew Choc Crunch Riegel - 40g,Lini's Bites,- 40g,https://kokku-online.de/linis-bites-cashew-choc-crunch-riegel/,2.49 €,6.23€/100g,"Brennwert1860 kJ / 445 kcalFett23g- davon gesättigte Fettsäuren11,6gKohlenhydrate48g- davon Zucker29gEiweiß8,0gSalz0,46g",https://kokku-online.de//bilder/350x350/19127/linis-bites-cashew-choc-crunch-riegel.auto
228,Hazelnut Nougat Choc Riegel - 40g,Lini's Bites,- 40g,https://kokku-online.de/linis-bites-hazelnut-choc-riegel/,2.49 €,6.23€/100g,"Brennwert1804 kJ / 432 kcalFett22g- davon gesättigte Fettsäuren8,8gKohlenhydrate48g- davon Zucker35gEiweiß6,8gSalz0,16g",https://kokku-online.de//bilder/350x350/19131/linis-bites-hazelnut-choc-riegel.auto
229,Salted Peanut Caramel Riegel - 40g,Lini's Bites,- 40g,https://kokku-online.de/linis-bites-salted-peanut-caramel-riegel/,2.49 €,6.23€/100g,"Brennwert1802 kJ / 431 kcalFett21g- davon gesättigte Fettsäuren9,5gKohlenhydrate47g- davon Zucker34gEiweiß8,9gSalz0,55g",https://kokku-online.de//bilder/350x350/19133/linis-bites-salted-peanut-caramel-riegel.auto
230,Almond Cookie Dough Riegel - 40g,Lini's Bites,- 40g,https://kokku-online.de/linis-bites-almond-cookie-dough-riegel/,2.49 €,6.23€/100g,"Brennwert1789 kJ / 482 kcalFett20g- davon gesättigte Fettsäuren8,6gKohlenhydrate49g- davon Zucker33gEiweiß7,8gSalz0,11g",https://kokku-online.de//bilder/350x350/19129/linis-bites-almond-cookie-dough-riegel.auto
231,Confiseriekugel Mandelnougat - 17g,Lubs,- 17g,https://kokku-online.de/lubs-confiseriekugel-mandelnougat/,0.99 €,5.82€/100g,"Brennwert2368 kJ / 569 kcalFett38g- davon gesättigte Fettsäuren15gKohlenhydrate45g- davon Zucker44gEiweiß8gSalz<0,01g",https://kokku-online.de//bilder/350x350/12041/lubs-confiseriekugel-mandelnougat.auto
232,Winter-Buddha-Bärchen °SchneegestöBär° - 75g,mind sweets,- 75g,https://kokku-online.de/mind-sweets-winter-buddha-baerchen-schneegestoebaer/,2.59 €,3.45€/100g,"Brennwert1372 kJ / 323 kcalFett0,1g- davon gesättigte Fettsäuren0,1gKohlenhydrate78g- davon Zucker57gEiweiß0gSalz0,75g",https://kokku-online.de//bilder/350x350/12145/mind-sweets-winter-buddha-baerchen-schneegestoebaer.auto
233,Schoko Schamane Meersalz - 50g,mind sweets,- 50g,https://kokku-online.de/mind-sweets-schoko-schamane-meersalz/,3.79 €,7.58€/100g,"Brennwert2439 kJ / 587 kcalFett41g- davon gesättigte Fettsäuren25,5gKohlenhydrate47,6g- davon Zucker38,3gEiweiß6,5gSalz1,1g",https://kokku-online.de//bilder/350x350/12143/mind-sweets-schoko-schamane-meersalz.auto
234,Schoko Schamane Chai - 50g,mind sweets,- 50g,https://kokku-online.de/mind-sweets-schoko-schamane-chai/,3.79 €,7.58€/100g,"Brennwert2469 kJ / 590 kcalFett41,4g- davon gesättigte Fettsäuren25,6gKohlenhydrate48,1g- davon Zucker38,7gEiweiß7gSalz0,11g",https://kokku-online.de//bilder/350x350/12144/mind-sweets-schoko-schamane-chai.auto
235,Mini Moos °Erdbeere° Schokoriegel - 20g,Moo Free,- 20g,https://kokku-online.de/moo-free-mini-moos-erdbeere-schokoriegel/,0.99 €,4.95€/100g,Brennwert2244 kJ / 538 kcalFett31g- davon gesättigte Fettsäuren21gKohlenhydrate57g- davon Zucker42gEiweiß3gSalz0g,https://kokku-online.de//bilder/350x350/15076/moo-free-mini-moos-erdbeere-schokoriegel.auto
236,Mini Moos °Caramel° Schokoriegel - 20g,Moo Free,- 20g,https://kokku-online.de/moo-free-mini-moos-caramel-schokoriegel/,0.99 €,4.95€/100g,Brennwert2250 kJ / 539 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3.1gSalz0g,https://kokku-online.de//bilder/350x350/15074/moo-free-mini-moos-caramel-schokoriegel.auto
237,°Dark° Cocoa Bites Konfekt im Glas - 85g,Plamil,- 85g,https://kokku-online.de/plamil-dark-cocoa-bites-im-glas/,2.69 €,3.16€/100g,"Brennwert2359 kJ / 568 kcalFett41g- davon gesättigte Fettsäuren25gKohlenhydrate37g- davon Zucker28gEiweiß8,7gSalz0,13g",https://kokku-online.de//bilder/350x350/11921/plamil-dark-cocoa-bites-im-glas.auto
238,°Smooth° Cocoa Bites Konfekt im Glas - 85g,Plamil,- 85g,https://kokku-online.de/plamil-smooth-cocoa-bites-im-glas/,2.69 €,3.16€/100g,"Brennwert2458 kJ / 591 kcalFett41g- davon gesättigte Fettsäuren24gKohlenhydrate51g- davon Zucker42,5gEiweiß2,8gSalz0,07g",https://kokku-online.de//bilder/350x350/11923/plamil-smooth-cocoa-bites-im-glas.auto
239,So Free Dark Espresso °zuckerfrei° - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-dark-espresso-zuckerfrei/,2.89 €,3.61€/100g,"Brennwert2715 kJ / 655 kcalFett46g- davon gesättigte Fettsäuren28gKohlenhydrate31g- davon Zucker1gEiweiß9,2gSalz0,07g",https://kokku-online.de//bilder/350x350/11925/plamil-so-free-dark-espresso-zuckerfrei.auto
240,Perfectly Dark 72% Schokolade - 80g,Plamil,- 80g,https://kokku-online.de/plamil-perfectly-dark-72-schokolade/,2.89 €,3.61€/100g,"Brennwert2440 kJ / 588 kcalFett44g- davon gesättigte Fettsäuren27gKohlenhydrate34g- davon Zucker33gEiweiß9,3gSalz0,07g",https://kokku-online.de//bilder/350x350/11924/plamil-perfectly-dark-72-schokolade.auto
241,So Free Tropical Orange 60% - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-tropical-orange-60/,2.89 €,3.61€/100g,"Brennwert2334 kJ / 562 kcalFett38,5g- davon gesättigte Fettsäuren24gKohlenhydrate42,3g- davon Zucker39,1gEiweiß6,8gSalz0,07g",https://kokku-online.de//bilder/350x350/12142/plamil-so-free-tropical-orange-60.auto
242,So Free Schokolade mit Kokosblütenzucker 67% - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-schokolade-mit-kokosbluetenzucker-67/,2.89 €,3.61€/100g,"Brennwert2359 kJ / 568 kcalFett41g- davon gesättigte Fettsäuren25gKohlenhydrate37g- davon Zucker28gEiweiß8,7gSalz0,13g",https://kokku-online.de//bilder/350x350/12141/plamil-so-free-schokolade-mit-kokosbluetenzucker-67.auto
243,So Free Smooth Kakao & Kokos °zuckerreduziert° - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-smooth-kakao-und-kokos-zuckerreduziert/,2.89 €,3.61€/100g,"Brennwert2572 kJ / 611 kcalFett45g- davon gesättigte Fettsäuren28gKohlenhydrate24g- davon Zucker3,9gEiweiß6,5gSalz0,03g",https://kokku-online.de//bilder/350x350/11932/plamil-so-free-smooth-kakao-und-kokos-zuckerreduziert.auto
244,So Free Finest Dark 72% °zuckerfrei° - 80g,Plamil,- 80g,https://kokku-online.de/plamil-so-free-finest-dark-72-zuckerfrei/,2.89 €,3.61€/100g,"Brennwert2715 kJ / 655 kcalFett46g- davon gesättigte Fettsäuren28gKohlenhydrate31g- davon Zucker1gEiweiß9,2gSalz0,07g",https://kokku-online.de//bilder/350x350/11926/plamil-so-free-finest-dark-72-zuckerfrei.auto
245,So Free MINI Finest Dark 72% °zuckerfrei° - 35g,Plamil,- 35g,https://kokku-online.de/plamil-so-free-mini-finest-dark-72-zuckerfrei/,1.19 €,3.40€/100g,"Brennwert2715 kJ / 655 kcalFett46g- davon gesättigte Fettsäuren28gKohlenhydrate31g- davon Zucker1gEiweiß9,2gSalz0,07g",https://kokku-online.de//bilder/350x350/11930/plamil-so-free-mini-finest-dark-72-zuckerfrei.auto
246,So Free MINI Cool Mint °zuckerfrei° - 35g,Plamil,- 35g,https://kokku-online.de/plamil-so-free-mini-cool-mint-zuckerfrei/,1.19 €,3.40€/100g,"Brennwert2715 kJ / 655 kcalFett46g- davon gesättigte Fettsäuren28gKohlenhydrate31g- davon Zucker1gEiweiß9,2gSalz0,07g",https://kokku-online.de//bilder/350x350/11929/plamil-so-free-mini-cool-mint-zuckerfrei.auto
247,So Free MINI Dark Espresso °zuckerfrei° - 35g,Plamil,- 35g,https://kokku-online.de/plamil-so-free-mini-dark-espresso-zuckerfrei/,1.19 €,3.40€/100g,"Brennwert2715 kJ / 655 kcalFett46g- davon gesättigte Fettsäuren28gKohlenhydrate31g- davon Zucker1gEiweiß9,2gSalz0,07g",https://kokku-online.de//bilder/350x350/11931/plamil-so-free-mini-dark-espresso-zuckerfrei.auto
248,BIG Drops BIO-Alternative zu Milchschokolade - 1kg,Plamil,- 1kg,https://kokku-online.de/plamil-big-bio-alternative-zu-milchschokolade/,17.99 €,17.99€/kg,"Brennwert2458 kJ / 591 kcalFett40,9g- davon gesättigte Fettsäuren24gKohlenhydrate51,1g- davon Zucker42,5gEiweiß2,8gSalz0,07g",https://kokku-online.de//bilder/350x350/11916/plamil-big-bio-alternative-zu-milchschokolade.auto
249,BIG Drops °zuckerfrei° Alternative zu Milchschokolade - 1kg,Plamil,- 1kg,https://kokku-online.de/plamil-big-schoko-drops-alternative-zu-milchschokolade-zuckerfre/,15.49 €,15.49€/kg,"Brennwert2346 kJ / 567 kcalFett47g- davon gesättigte Fettsäuren26gKohlenhydrate26,3g- davon Zucker2,3gEiweiß14,6gSalz0,1g",https://kokku-online.de//bilder/350x350/11918/plamil-big-schoko-drops-alternative-zu-milchschokolade-zuckerfre.auto
