,links,price,price_gr,nutritions,photo_link
78,https://kokku-online.de/vivani-edel-bitter-70/,2.49 €,2.49€/100g,"Brennwert2453 kJ / 592 kcalFett45.8g- davon gesättigte Fettsäuren28.8gKohlenhydrate33.1g- davon Zucker28gEiweiß6.6gSalz< 0,01g",https://kokku-online.de//bilder/350x350/17425/vivani-edel-bitter-70.auto
79,https://kokku-online.de/vivani-feine-bitter-75/,2.49 €,2.49€/100g,"Brennwert2523 kJ / 610 kcalFett50.2g- davon gesättigte Fettsäuren31.6gKohlenhydrate27.1g- davon Zucker21.9gEiweiß6.9gSalz< 0,07g",https://kokku-online.de//bilder/350x350/17411/vivani-feine-bitter-75.auto
80,https://kokku-online.de/vivani-edel-bitter-89/,2.49 €,3.11€/100g,Brennwert2629 kJ / 637 kcalFett57.1g- davon gesättigte Fettsäuren36gKohlenhydrate15.6g- davon Zucker8.8gEiweiß8.4gSalz< 0.04g,https://kokku-online.de//bilder/350x350/17503/vivani-edel-bitter-89.auto
81,https://kokku-online.de/vivani-feine-bitter-92/,2.49 €,3.11€/100g,Brennwert2674 kJ / 648 kcalFett59.4g- davon gesättigte Fettsäuren37.4gKohlenhydrate13.1g- davon Zucker6gEiweiß8.5gSalz< 0.02g,https://kokku-online.de//bilder/350x350/17500/vivani-feine-bitter-92.auto
82,https://kokku-online.de/vivani-feine-bitter-99/,2.49 €,3.11€/100g,Brennwert2768 kJ / 672 kcalFett64.3g- davon gesättigte Fettsäuren40.5gKohlenhydrate7.4g- davon Zucker0.5gEiweiß8.8gSalz< 0.02g,https://kokku-online.de//bilder/350x350/17501/vivani-feine-bitter-99.auto
83,https://kokku-online.de/fredos-coole-lollies-fruchtiger-mix/,2.59 €,8.63€/l,"Brennwert310 kJ / 73 kcalFett<0,5g- davon gesättigte Fettsäuren<0,1gKohlenhydrate17,8g- davon Zucker16,5gEiweiß<0,5gSalz<0,01g",https://kokku-online.de//bilder/350x350/17098/fredos-coole-lollies-fruchtiger-mix.auto
84,https://kokku-online.de/fredos-fredos-popcorn-suess/,1.69 €,2.82€/100g,"Brennwert1556 kJ / 371 kcalFett3,9g- davon gesättigte Fettsäuren0,5gKohlenhydrate73g- davon Zucker30gEiweiß7,7gSalz<0,1g",https://kokku-online.de//bilder/350x350/17461/fredos-fredos-popcorn-suess.auto
85,https://kokku-online.de/rosengarten-pflaumen-in-zartbitterschokolade/,3.79 €,4.21€/100g,Brennwert1588 kJ / 379 kcalFett13.3g- davon gesättigte Fettsäuren8.1gKohlenhydrate49.8g- davon Zucker35.5gEiweiß3.5gSalz< 0.01g,https://kokku-online.de//bilder/350x350/18124/rosengarten-pflaumen-in-zartbitterschokolade.auto
86,https://kokku-online.de/sommer-dinkel-nuss-kuss/,2.69 €,1.79€/100g,Brennwert2211 kJ / 530 kcalFett32g- davon gesättigte Fettsäuren8.6gKohlenhydrate50g- davon Zucker23gEiweiß8.6gSalz0.15g,https://kokku-online.de//bilder/350x350/17748/sommer-dinkel-nuss-kuss.auto
87,https://kokku-online.de/sommer-dinkel-anis-sterne/,2.69 €,1.79€/100g,Brennwert1798 kJ / 427 kcalFett13g- davon gesättigte Fettsäuren6gKohlenhydrate69g- davon Zucker29gEiweiß7.4gSalz0.19g,https://kokku-online.de//bilder/350x350/17747/sommer-dinkel-anis-sterne.auto
88,https://kokku-online.de/biovegan-eistraum-schoko/,2.89 €,3.25€/100g,"Brennwert1634 kJ / 387 kcalFett4,2g- davon gesättigte Fettsäuren2,7gKohlenhydrate80g- davon Zucker74gEiweiß2,0gSalz< 0,03g",https://kokku-online.de//bilder/350x350/17673/biovegan-eistraum-schoko.auto
89,https://kokku-online.de/biovegan-eistraum-vanille/,2.89 €,3.75€/100g,"Brennwert1554 kJ / 367 kcalFett< 0.5g- davon gesättigte Fettsäuren< 0.1gKohlenhydrate86g- davon Zucker80gEiweiß< 0,5gSalz0,08g",https://kokku-online.de//bilder/350x350/17674/biovegan-eistraum-vanille.auto
90,https://kokku-online.de/vivani-feine-bitter-71/,1.99 €,1.99€/100g,Brennwert2425 kJ / 585 kcalFett44.9g- davon gesättigte Fettsäuren28.3gKohlenhydrate32.5g- davon Zucker27gEiweiß7gSalz< 0.02g,https://kokku-online.de//bilder/350x350/19071/vivani-feine-bitter-71.auto
91,https://kokku-online.de/ruf-bio-trink-porridge-himbeer-vanille/,1.19 €,2.38€/100g,Brennwert1502 kJ / 357 kcalFett6.1g- davon gesättigte Fettsäuren1.1gKohlenhydrate57g- davon Zucker7.4gEiweiß12gSalz0.02g,https://kokku-online.de//bilder/350x350/16392/ruf-bio-trink-porridge-himbeer-vanille.auto
92,https://kokku-online.de/ruf-bio-trink-porridge-mango-curcuma/,1.19 €,2.38€/100g,Brennwert1542 kJ / 366 kcalFett6.3g- davon gesättigte Fettsäuren1.2gKohlenhydrate61g- davon Zucker11gEiweiß12gSalz0.03g,https://kokku-online.de//bilder/350x350/16393/ruf-bio-trink-porridge-mango-curcuma.auto
93,https://kokku-online.de/ruf-bio-trink-porridge-erdbeer-heidelbeer/,1.19 €,2.38€/100g,Brennwert1545 kJ / 367 kcalFett6.4g- davon gesättigte Fettsäuren1.1gKohlenhydrate60g- davon Zucker9.3gEiweiß12gSalz0.02g,https://kokku-online.de//bilder/350x350/17079/ruf-bio-trink-porridge-erdbeer-heidelbeer.auto
94,https://kokku-online.de/lubs-lubsies-dunkle-schokolade/,1.99 €,3.69€/100g,"Brennwert1948 kJ / 467 kcalFett26g- davon gesättigte Fettsäuren9,3gKohlenhydrate47g- davon Zucker42gEiweiß6,8gSalz0,04g",https://kokku-online.de//bilder/350x350/16749/lubs-lubsies-dunkle-schokolade.auto
95,https://kokku-online.de/vivani-zartbitter-ganznuss-schokolade/,2.29 €,2.29€/100g,Brennwert2419 kJ / 583 kcalFett42.6g- davon gesättigte Fettsäuren18.9gKohlenhydrate38.2g- davon Zucker32.1gEiweiß7.4gSalz<0.01g,https://kokku-online.de//bilder/350x350/16698/vivani-zartbitter-ganznuss-schokolade.auto
96,https://kokku-online.de/vivani-dunkle-nougat-schokolade/,2.29 €,2.29€/100g,Brennwert2419 kJ / 582 kcalFett40.9g- davon gesättigte Fettsäuren17gKohlenhydrate43.9g- davon Zucker38.6gEiweiß6.3gSalz< 0.01g,https://kokku-online.de//bilder/350x350/19070/vivani-dunkle-nougat-schokolade.auto
97,https://kokku-online.de/vivani-feine-bitter-caramel-mallorca-flor-de-sal-62-cacao/,2.49 €,3.11€/100g,Brennwert2371 kJ / 570 kcalFett39.8g- davon gesättigte Fettsäuren25.1gKohlenhydrate45.1g- davon Zucker41.6gEiweiß4.4gSalz0.66g,https://kokku-online.de//bilder/350x350/16413/vivani-feine-bitter-caramel-mallorca-flor-de-sal-62-cacao.auto
98,https://kokku-online.de/heimatgut-linsen-chips-meersalz/,2.79 €,3.72€/100g,Brennwert1906 kJ / 454 kcalFett17g- davon gesättigte Fettsäuren1.41gKohlenhydrate59.4g- davon Zucker0.8gEiweiß13gSalz1.7g,https://kokku-online.de//bilder/350x350/16239/heimatgut-linsen-chips-meersalz.auto
99,https://kokku-online.de/heimatgut-protein-riegel-erdnuss-schokolade/,2.09 €,5.23€/100g,Brennwert2076 kJ / 498 kcalFett30g- davon gesättigte Fettsäuren13gKohlenhydrate34g- davon Zucker30gEiweiß21gSalz0.44g,https://kokku-online.de//bilder/350x350/16238/heimatgut-protein-riegel-erdnuss-schokolade.auto
100,https://kokku-online.de/lovechock-tafel-suesse-kakaonibs-und-meersalz/,3.99 €,5.70€/100g,Brennwert2596 kJ / 631 kcalFett53g- davon gesättigte Fettsäuren30gKohlenhydrate26g- davon Zucker18gEiweiß7.0gSalz0.69g,https://kokku-online.de//bilder/350x350/16204/lovechock-tafel-suesse-kakaonibs-und-meersalz.auto
101,https://kokku-online.de/lovechock-tafel-mandel-und-baobab/,3.99 €,5.70€/100g,Brennwert2628 kJ / 632 kcalFett54.3g- davon gesättigte Fettsäuren28gKohlenhydrate24.7g- davon Zucker16.3gEiweiß7.6gSalz0.1g,https://kokku-online.de//bilder/350x350/16208/lovechock-tafel-mandel-und-baobab.auto
102,https://kokku-online.de/lovechock-tafel-blaubeere-und-hanfsaat/,3.99 €,5.70€/100g,Brennwert2667 kJ / 640 kcalFett55g- davon gesättigte Fettsäuren28.7gKohlenhydrate23.1g- davon Zucker16gEiweiß8.3gSalz0.07g,https://kokku-online.de//bilder/350x350/16197/lovechock-tafel-blaubeere-und-hanfsaat.auto
103,https://kokku-online.de/vego-chocolate-vego-melts-schoko-drops-zum-backen/,5.49 €,3.05€/100g,Brennwert2264 kJ / 543 kcalFett34g- davon gesättigte Fettsäuren12gKohlenhydrate52g- davon Zucker47gEiweiß7.1gSalz0.03g,https://kokku-online.de//bilder/350x350/16070/vego-chocolate-vego-melts-schoko-drops-zum-backen.auto
104,https://kokku-online.de/candy-tree-suesse-lakritz-giraffen-schlange/,0.99 €,1.98€/100g,Brennwert1480 kJ / 348 kcalFett0.2g- davon gesättigte Fettsäuren0.1gKohlenhydrate84.2g- davon Zucker39.6gEiweiß2.3gSalz0.2g,https://kokku-online.de//bilder/350x350/15987/candy-tree-suesse-lakritz-giraffen-schlange.auto
105,https://kokku-online.de/candy-tree-kirschschnuere-aus-fruchtgummi/,1.99 €,2.65€/100g,Brennwert1432 kJ / 337 kcalFett0.3g- davon gesättigte Fettsäuren0.1gKohlenhydrate81.7g- davon Zucker42.5gEiweiß1.9gSalz0.1g,https://kokku-online.de//bilder/350x350/15985/candy-tree-kirschschnuere-aus-fruchtgummi.auto
106,https://kokku-online.de/vivani-zartbitter-mandel-schokolade/,2.29 €,2.29€/100g,Brennwert2437 kJ / 587 kcalFett41.1g- davon gesättigte Fettsäuren18.8gKohlenhydrate38.8g- davon Zucker32.7gEiweiß10.3gSalz0.01g,https://kokku-online.de//bilder/350x350/19072/vivani-zartbitter-mandel-schokolade.auto
107,https://kokku-online.de/rosengarten-schoko-himbeer-splitter/,3.49 €,3.88€/100g,"Brennwert2255 kJ / 541 kcalFett32,9g- davon gesättigte Fettsäuren18,8gKohlenhydrate53,7g- davon Zucker26,9gEiweiß4,5gSalz0,08g",https://kokku-online.de//bilder/350x350/19215/rosengarten-schoko-himbeer-splitter.auto
108,https://kokku-online.de/fine-gusto-nature-vegan-jerky-teriyaki/,1.99 €,3.98€/100g,"Brennwert1206 kJ / 288 kcalFett5g- davon gesättigte Fettsäuren0,6gKohlenhydrate32,6g- davon Zucker11,4gEiweiß27,5gSalz4,03g",https://kokku-online.de//bilder/350x350/15711/fine-gusto-nature-vegan-jerky-teriyaki.auto
109,https://kokku-online.de/fine-gusto-nature-vegan-jerky-bbq/,1.99 €,3.98€/100g,"Brennwert1262 kJ / 302 kcalFett7,9g- davon gesättigte Fettsäuren1,3gKohlenhydrate28,1g- davon Zucker9,3gEiweiß28,9gSalz4,05g",https://kokku-online.de//bilder/350x350/15712/fine-gusto-nature-vegan-jerky-bbq.auto
110,https://kokku-online.de/lovechock-tafel-golden-white-mit-feiner-karamellnote/,3.99 €,5.70€/100g,"Brennwert2667 kJ / 642 kcalFett48,8g- davon gesättigte Fettsäuren30,6gKohlenhydrate48,4g- davon Zucker22,4gEiweiß0,6gSalz0,04g",https://kokku-online.de//bilder/350x350/15580/lovechock-tafel-golden-white-mit-feiner-karamellnote.auto
111,https://kokku-online.de/lovechock-riegel-golden-white-haselnuss-acerola/,2.49 €,6.23€/100g,"Brennwert2468 kJ / 595 kcalFett45g- davon gesättigte Fettsäuren26gKohlenhydrate43g- davon Zucker20gEiweiß1,7gSalz0,06g",https://kokku-online.de//bilder/350x350/15579/lovechock-riegel-golden-white-haselnuss-acerola.auto
112,https://kokku-online.de/heimatgut-linsen-chips-sour-cream-style/,2.79 €,3.72€/100g,"Brennwert1940 kJ / 463 kcalFett19g- davon gesättigte Fettsäuren1,7gKohlenhydrate59g- davon Zucker<1gEiweiß12gSalz2,6g",https://kokku-online.de//bilder/350x350/15207/heimatgut-linsen-chips-sour-cream-style.auto
113,https://kokku-online.de/heimatgut-linsen-chips-rosmarin/,2.79 €,3.72€/100g,"Brennwert2174 kJ / 519 kcalFett24,4g- davon gesättigte Fettsäuren2,1gKohlenhydrate63g- davon Zucker1,4gEiweiß10gSalz2,1g",https://kokku-online.de//bilder/350x350/15203/heimatgut-linsen-chips-rosmarin.auto
114,https://kokku-online.de/heimatgut-linsen-chips-sweet-chili/,2.79 €,3.72€/100g,"Brennwert2163 kJ / 516 kcalFett24,2g- davon gesättigte Fettsäuren2gKohlenhydrate62,6g- davon Zucker1,9gEiweiß10,1gSalz2,1g",https://kokku-online.de//bilder/350x350/15198/heimatgut-linsen-chips-sweet-chili.auto
115,https://kokku-online.de/heimatgut-protein-riegel-chocolate-hazelnut/,2.09 €,5.23€/100g,"Brennwert2170 kJ / 525 kcalFett33g- davon gesättigte Fettsäuren13gKohlenhydrate34g- davon Zucker28gEiweiß21gSalz0,25g",https://kokku-online.de//bilder/350x350/15226/heimatgut-protein-riegel-chocolate-hazelnut.auto
116,https://kokku-online.de/heimatgut-proteinflips-sour-cream-style/,2.49 €,3.32€/100g,"Brennwert1623 kJ / 388 kcalFett12g- davon gesättigte Fettsäuren1,2gKohlenhydrate46g- davon Zucker3,1gEiweiß20gSalz1,57g",https://kokku-online.de//bilder/350x350/17456/heimatgut-proteinflips-sour-cream-style.auto
117,https://kokku-online.de/heimatgut-protein-flips-original/,2.49 €,3.32€/100g,"Brennwert1604 kJ / 383 kcalFett11,8g- davon gesättigte Fettsäuren1,2gKohlenhydrate44,3g- davon Zucker1,8gEiweiß20,2gSalz2,3g",https://kokku-online.de//bilder/350x350/17832/heimatgut-protein-flips-original.auto
118,https://kokku-online.de/heimatgut-popcorn-suess/,2.49 €,2.77€/100g,"Brennwert1890 kJ / 450 kcalFett17g- davon gesättigte Fettsäuren14gKohlenhydrate62g- davon Zucker28gEiweiß6,6gSalz0.29g",https://kokku-online.de//bilder/350x350/15137/heimatgut-popcorn-suess.auto
119,https://kokku-online.de/heimatgut-popcorn-salzig/,2.49 €,4.15€/100g,"Brennwert1850 kJ / 442 kcalFett17g- davon gesättigte Fettsäuren13gKohlenhydrate55g- davon Zucker0,9gEiweiß9,7gSalz1,5g",https://kokku-online.de//bilder/350x350/15139/heimatgut-popcorn-salzig.auto
120,https://kokku-online.de/heimatgut-popcorn-suess-salzig/,2.49 €,2.77€/100g,"Brennwert1890 kJ / 450 kcalFett17g- davon gesättigte Fettsäuren14gKohlenhydrate62g- davon Zucker28gEiweiß6,6gSalz0,7g",https://kokku-online.de//bilder/350x350/15138/heimatgut-popcorn-suess-salzig.auto
121,https://kokku-online.de/heimatgut-kartoffel-chips-sour-cream-style/,2.59 €,2.07€/100g,Brennwert2122 kJ / 510 kcalFett32.9g- davon gesättigte Fettsäuren2.8gKohlenhydrate45.6g- davon Zucker1.7gEiweiß5gSalz1.2g,https://kokku-online.de//bilder/350x350/15215/heimatgut-kartoffel-chips-sour-cream-style.auto
122,https://kokku-online.de/heimatgut-kartoffel-chips-paprika/,2.59 €,2.07€/100g,Brennwert2100 kJ / 504 kcalFett32g- davon gesättigte Fettsäuren2.8gKohlenhydrate46g- davon Zucker1.0gEiweiß5.3gSalz1g,https://kokku-online.de//bilder/350x350/15216/heimatgut-kartoffel-chips-paprika.auto
123,https://kokku-online.de/heimatgut-kartoffel-chips-meersalz/,2.59 €,2.07€/100g,Brennwert2141 kJ / 514 kcalFett34g- davon gesättigte Fettsäuren2.9gKohlenhydrate45g- davon Zucker0.6gEiweiß5gSalz1.05g,https://kokku-online.de//bilder/350x350/15213/heimatgut-kartoffel-chips-meersalz.auto
124,https://kokku-online.de/heimatgut-kartoffel-chips-mediterran/,2.59 €,2.07€/100g,"Brennwert2115 kJ / 508 kcalFett33g- davon gesättigte Fettsäuren2,8gKohlenhydrate46g- davon Zucker1,9gEiweiß5gSalz1,2g",https://kokku-online.de//bilder/350x350/18059/heimatgut-kartoffel-chips-mediterran.auto
125,https://kokku-online.de/heimatgut-suesskartoffel-chips/,3.49 €,3.49€/100g,"Brennwert2217 kJ / 534 kcalFett38,5g- davon gesättigte Fettsäuren3,3gKohlenhydrate38,6g- davon Zucker21,6gEiweiß3,7gSalz1,35g",https://kokku-online.de//bilder/350x350/15210/heimatgut-suesskartoffel-chips.auto
126,https://kokku-online.de/heimatgut-gemuese-chips/,3.49 €,3.49€/100g,"Brennwert2188 kJ / 527 kcalFett36,7g- davon gesättigte Fettsäuren3,1gKohlenhydrate36,9g- davon Zucker21gEiweiß5,7gSalz1,33g",https://kokku-online.de//bilder/350x350/15208/heimatgut-gemuese-chips.auto
127,https://kokku-online.de/heimatgut-frucht-und-nuss-riegel-vanille-beere-und-chia/,1.99 €,4.98€/100g,"Brennwert1625 kJ / 388 kcalFett15g- davon gesättigte Fettsäuren2,1gKohlenhydrate49g- davon Zucker39gEiweiß9,4gSalz0,03g",https://kokku-online.de//bilder/350x350/15225/heimatgut-frucht-und-nuss-riegel-vanille-beere-und-chia.auto
128,https://kokku-online.de/heimatgut-frucht-und-nuss-riegel-kokos-cashew/,bisher 1.99 €,4.48€/100g,"Brennwert1887 kJ / 452 kcalFett25g- davon gesättigte Fettsäuren13gKohlenhydrate44g- davon Zucker36gEiweiß8.3gSalz0,01g",https://kokku-online.de//bilder/350x350/15224/heimatgut-frucht-und-nuss-riegel-kokos-cashew.auto
129,https://kokku-online.de/heimatgut-frucht-und-nuss-riegel-dattel-kakao/,1.99 €,4.98€/100g,"Brennwert1703 kJ / 407 kcalFett17g- davon gesättigte Fettsäuren2.9gKohlenhydrate48g- davon Zucker35gEiweiß11gSalz0,02g",https://kokku-online.de//bilder/350x350/15223/heimatgut-frucht-und-nuss-riegel-dattel-kakao.auto
130,https://kokku-online.de/heimatgut-erdnusskerne/,2.49 €,1.66€/100g,"Brennwert2570 kJ / 620 kcalFett50,5g- davon gesättigte Fettsäuren9,9gKohlenhydrate11,8g- davon Zucker5,5gEiweiß25,7gSalz1,2g",https://kokku-online.de//bilder/350x350/15222/heimatgut-erdnusskerne.auto
131,https://kokku-online.de/heimatgut-erdnuss-quinoa-flips/,2.49 €,2.17€/100g,"Brennwert1868 kJ / 446 kcalFett20g- davon gesättigte Fettsäuren2.4gKohlenhydrate55g- davon Zucker0,7gEiweiß9.9gSalz1.3g",https://kokku-online.de//bilder/350x350/15194/heimatgut-erdnuss-quinoa-flips.auto
132,https://kokku-online.de/heimatgut-erdnuss-hafer-flips/,2.49 €,2.17€/100g,"Brennwert1941 kJ / 463 kcalFett20g- davon gesättigte Fettsäuren3,1gKohlenhydrate58g- davon Zucker0,009gEiweiß10gSalz0,72g",https://kokku-online.de//bilder/350x350/15195/heimatgut-erdnuss-hafer-flips.auto
133,https://kokku-online.de/heimatgut-erdnuss-flips/,2.49 €,2.17€/100g,"Brennwert2031 kJ / 485 kcalFett26,7g- davon gesättigte Fettsäuren3,5gKohlenhydrate44,3g- davon Zucker1gEiweiß13,7gSalz1,8g",https://kokku-online.de//bilder/350x350/15196/heimatgut-erdnuss-flips.auto
134,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-maxi-buchweizen/,5.69 €,18.97€/kg,"Brennwert1643 kJ / 388 kcalFett2,8g- davon gesättigte Fettsäuren0,6gKohlenhydrate74,8g- davon Zucker1,9gEiweiß13gSalz0,82g",https://kokku-online.de//bilder/350x350/16048/le-pain-des-fleurs-blumenbrot-maxi-buchweizen.auto
135,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-kastanien-knusprige-schnitten/,3.69 €,2.46€/100g,"Brennwert1628 kJ / 384 kcalFett1,6g- davon gesättigte Fettsäuren0,4gKohlenhydrate83,5g- davon Zucker9,3gEiweiß6,5gSalz0,58g",https://kokku-online.de//bilder/350x350/15784/le-pain-des-fleurs-blumenbrot-kastanien-knusprige-schnitten.auto
136,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-buchweizen-ohne-salz-und-zucker-kn/,2.99 €,1.99€/100g,"Brennwert1653 kJ / 391 kcalFett2,7g- davon gesättigte Fettsäuren0,6gKohlenhydrate75,2g- davon Zucker1,1gEiweiß13,4gSalz0,01g",https://kokku-online.de//bilder/350x350/15775/le-pain-des-fleurs-blumenbrot-buchweizen-ohne-salz-und-zucker-kn.auto
137,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-quinoa-knusprige-schnitten/,3.99 €,2.66€/100g,"Brennwert1678 kJ / 397 kcalFett4,6g- davon gesättigte Fettsäuren0,6gKohlenhydrate77g- davon Zucker2,4gEiweiß9,6gSalz0,78g",https://kokku-online.de//bilder/350x350/15788/le-pain-des-fleurs-blumenbrot-quinoa-knusprige-schnitten.auto
138,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-mehrkorn-knusprige-schnitten/,2.99 €,1.99€/100g,"Brennwert1531 kJ / 363 kcalFett2,3g- davon gesättigte Fettsäuren0,5gKohlenhydrate74,8g- davon Zucker0,7gEiweiß9,1gSalz0,59g",https://kokku-online.de//bilder/350x350/15787/le-pain-des-fleurs-blumenbrot-mehrkorn-knusprige-schnitten.auto
139,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-kakao-knusprige-schnitten/,3.69 €,2.31€/100g,"Brennwert1669 kJ / 394 kcalFett2,3g- davon gesättigte Fettsäuren1gKohlenhydrate83,3g- davon Zucker15gEiweiß7,7gSalz0,06g",https://kokku-online.de//bilder/350x350/15783/le-pain-des-fleurs-blumenbrot-kakao-knusprige-schnitten.auto
140,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-kokos-knusprige-schnitten/,3.69 €,2.46€/100g,"Brennwert1889 kJ / 449 kcalFett12,9g- davon gesättigte Fettsäuren11,9gKohlenhydrate74g- davon Zucker4,9gEiweiß7,7gSalz0,02g",https://kokku-online.de//bilder/350x350/15786/le-pain-des-fleurs-blumenbrot-kokos-knusprige-schnitten.auto
141,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-zwiebel/,3.19 €,2.13€/100g,"Brennwert1572 kJ / 371 kcalFett1,4g- davon gesättigte Fettsäuren0,4gKohlenhydrate79g- davon Zucker1,8gEiweiß9gSalz1,4g",https://kokku-online.de//bilder/350x350/15792/le-pain-des-fleurs-blumenbrot-zwiebel.auto
142,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-hafer-knusprige-schnitten/,3.09 €,2.06€/100g,"Brennwert1621 kJ / 33 kcalFett3,7g- davon gesättigte Fettsäuren0,7gKohlenhydrate76,2g- davon Zucker0,1gEiweiß8,3gSalz0,62g",https://kokku-online.de//bilder/350x350/15778/le-pain-des-fleurs-blumenbrot-hafer-knusprige-schnitten.auto
143,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-kichererbsen-knusprige-schnitten/,3.19 €,2.13€/100g,"Brennwert1596 kJ / 378 kcalFett3,9g- davon gesättigte Fettsäuren0,6gKohlenhydrate66,8g- davon Zucker1,6gEiweiß14,8gSalz0,48g",https://kokku-online.de//bilder/350x350/15785/le-pain-des-fleurs-blumenbrot-kichererbsen-knusprige-schnitten.auto
144,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-gruene-linsen-knusprige-schnitten/,3.19 €,2.13€/100g,"Brennwert1567 kJ / 370 kcalFett1,2g- davon gesättigte Fettsäuren0,4gKohlenhydrate69,5g- davon Zucker1,1gEiweiß18,1gSalz0,6g",https://kokku-online.de//bilder/350x350/15777/le-pain-des-fleurs-blumenbrot-gruene-linsen-knusprige-schnitten.auto
145,https://kokku-online.de/le-pain-des-fleurs-blumenbrot-schwarzer-reis-knusprige-schnitten/,3.19 €,2.13€/100g,"Brennwert1576 kJ / 372 kcalFett2,6g- davon gesättigte Fettsäuren0,6gKohlenhydrate74,8g- davon Zucker0,8gEiweiß9,6gSalz0,6g",https://kokku-online.de//bilder/350x350/15791/le-pain-des-fleurs-blumenbrot-schwarzer-reis-knusprige-schnitten.auto
146,https://kokku-online.de/naturata-togo-feinbitter-schokolade-65/,3.29 €,3.29€/100g,"Brennwert2357 kJ / 568 kcalFett40g- davon gesättigte Fettsäuren24gKohlenhydrate39g- davon Zucker34gEiweiß7,9gSalz<0,02g",https://kokku-online.de//bilder/350x350/15581/naturata-togo-feinbitter-schokolade-65.auto
147,https://kokku-online.de/oekovital-beerenfruechtchen-125kg-zuckerreduziert/,17.99 €,14.39€/kg,"Brennwert1359 kJ / 320 kcalFett0,15g- davon gesättigte Fettsäuren0,15gKohlenhydrate77g- davon Zucker40gEiweiß0,0gSalz0,89g",https://kokku-online.de//bilder/350x350/15402/oekovital-beerenfruechtchen-125kg-zuckerreduziert.auto
148,https://kokku-online.de/landgarten-himbeere-fuer-dich/,3.99 €,4.43€/100g,"Brennwert519 kJ / 2158 kcalFett35g- davon gesättigte Fettsäuren21gKohlenhydrate39g- davon Zucker37gEiweiß6,2gSalz0,01g",https://kokku-online.de//bilder/350x350/15330/landgarten-himbeere-fuer-dich.auto
149,https://kokku-online.de/landgarten-kirsche-fuer-dich/,3.99 €,4.43€/100g,"Brennwert2175 kJ / 523 kcalFett34g- davon gesättigte Fettsäuren21gKohlenhydrate44g- davon Zucker41gEiweiß5,4gSalz0,03g",https://kokku-online.de//bilder/350x350/15329/landgarten-kirsche-fuer-dich.auto
150,https://kokku-online.de/landgarten-ingwer-kokos-nuss-mix/,1.69 €,3.38€/100g,"Brennwert2210 kJ / 532 kcalFett38g- davon gesättigte Fettsäuren18gKohlenhydrate36g- davon Zucker26gEiweiß10gSalz0,03g",https://kokku-online.de//bilder/350x350/15339/landgarten-ingwer-kokos-nuss-mix.auto
151,https://kokku-online.de/moo-free-fruit-und-nut-schokolade/,2.89 €,3.61€/100g,Brennwert2197 kJ / 527 kcalFett30g- davon gesättigte Fettsäuren18gKohlenhydrate56g- davon Zucker42gEiweiß3gSalz0g,https://kokku-online.de//bilder/350x350/14907/moo-free-fruit-und-nut-schokolade.auto
152,https://kokku-online.de/moo-free-crunchy-caramel-orange-schokolade/,2.89 €,3.61€/100g,Brennwert2224 kJ / 533 kcalFett30g- davon gesättigte Fettsäuren18gKohlenhydrate60g- davon Zucker42gEiweiß2.9gSalz0g,https://kokku-online.de//bilder/350x350/14905/moo-free-crunchy-caramel-orange-schokolade.auto
153,https://kokku-online.de/moo-free-weisse-schoko-drops/,0.99 €,3.96€/100g,Brennwert2410 kJ / 578 kcalFett36g- davon gesättigte Fettsäuren22gKohlenhydrate60g- davon Zucker41gEiweiß1.8gSalz0g,https://kokku-online.de//bilder/350x350/14908/moo-free-weisse-schoko-drops.auto
154,https://kokku-online.de/moo-free-schneemann-weiss/,1.39 €,4.34€/100g,Brennwert2410 kJ / 578 kcalFett36g- davon gesättigte Fettsäuren22gKohlenhydrate60g- davon Zucker41gEiweiß1.8gSalz0g,https://kokku-online.de//bilder/350x350/14904/moo-free-schneemann-weiss.auto
155,https://kokku-online.de/heidi-chocolate-schmunzel-nikolaus-weiss/,3.19 €,7.98€/100g,"Brennwert2532 kJ / 605 kcalFett42g- davon gesättigte Fettsäuren24gKohlenhydrate56g- davon Zucker46gEiweiß1,1gSalz0,25g",https://kokku-online.de//bilder/350x350/14928/heidi-chocolate-schmunzel-nikolaus-weiss.auto
156,https://kokku-online.de/plamil-smooth-adventskalender-zuckerreduziert/,5.99 €,5.45€/100g,"Brennwert2527 kJ / 611 kcalFett45g- davon gesättigte Fettsäuren28gKohlenhydrate24g- davon Zucker3,9gEiweiß6,5gSalz0,03g",https://kokku-online.de//bilder/350x350/12135/plamil-smooth-adventskalender-zuckerreduziert.auto
